,Product URL,Description,ASIN,Product Description,Manufacturer
164,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY4MTg4MDcwNDg1MDE4OjE2NzU0MTU0MTQ6c3BfbXRmOjIwMDgyMzk3MjEzODk4OjowOjo&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_123_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415414%26sprefix%3Dba%252Caps%252C283%26sr%3D8-123-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1," KEY FEATURES - Black Colour Laptop Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.   ___ Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. IMPORTANT NOTE: We do NOT provide Free Portable Charger with the Bag   ___ Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the sides of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.   ___ Essence of Fur Jaden - We craft signature Laptop Backpacks and Casual Backpacks that are young, vibrant and fashionable, and yet a celebration of timeless style, luxe and sophistication. We strive to make thoughtful designs that are high on aesthetics as well as on utility and functionality.; 100% Genuine NORTHZONE Men products, 10 days No Question asked replacement guarantee from the date of delivery   ___ Age Range Description: Adult; Color Name: Grey; Lining Description: Polyester; Pattern Name: Solid; Material Type: Polyester   ___",B0BH8S9QGH,,NA
165,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY4MTg4MDcwNDg1MDE4OjE2NzU0MTU0MTQ6c3BfbXRmOjIwMTE0NjA4MDA3NDk4OjowOjo&url=%2FVOKAN-Laptop-Backpack-Charging-Resistant%2Fdp%2FB0BQJLHLXZ%2Fref%3Dsr_1_124_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415414%26sprefix%3Dba%252Caps%252C283%26sr%3D8-124-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1," Multi-Organized Compartments and Pockets: One separate padded laptop compartment holds more then 15.6 Inchs Laptop. One spacious storage compartment for Daily necessities, electronics accessories, like pen, keys, Head phones, Books, Small daily items, etc.. Front compartment with many pockets which is perfect for some quick-access objects making your essentials organized and easy to find.  ___ Laptop Backapck bag for men casual  ___ backapck for men  ___ men backpack  ___ men bag  ___",B0BQJLHLXZ,,NA
166,https://www.amazon.in//Lenovo-Laptop-Backpack-15-6-Inch-GX40Q17225/dp/B075Y72PHZ/ref=sr_1_125?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-125,NA,B075Y72PHZ,,NA
167,https://www.amazon.in//Genie-Flamenco2-Backpack-Compatible-Resistant/dp/B08YF1XJXY/ref=sr_1_126?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-126,NA,B08YF1XJXY,NA,NA
168,https://www.amazon.in//HP-Lightweight-100-Black-Backpack/dp/B08CY1YXCK/ref=sr_1_127?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-127,NA,B08CY1YXCK,NA,NA
169,https://www.amazon.in//Compartment-Black-Bottle-Wristband-Fitness/dp/B0BPNZV6F6/ref=sr_1_128?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-128,NA,B0BPNZV6F6,NA,NA
170,https://www.amazon.in//Dell-Pro-Slim-Backpack-15/dp/B07PMQTB6T/ref=sr_1_129?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-129,NA,B07PMQTB6T,,NA
171,https://www.amazon.in//Backpack-Fashion-Computer-Business-Black-BlueZip/dp/B08R7J19R8/ref=sr_1_130?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-130,NA,B08R7J19R8,NA,NA
172,https://www.amazon.in//F-Gear-Enzo-Red-Sports-Waist-Bag/dp/B0862LF7HS/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-131,NA,B0862LF7HS,NA,NA
173,https://www.amazon.in//Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1675415414&sprefix=ba%2Caps%2C283&sr=8-132,NA,B07PFF4RYC,NA,NA
174,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY4MTg4MDcwNDg1MDE4OjE2NzU0MTU0MTQ6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_133_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415414%26sprefix%3Dba%252Caps%252C283%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1," Care Instructions: Hand Wash Only  ___ Large multi-compartment backpack with a padded sleeve for laptops, Holds up to 15 inches Laptop   ___ Water Resistance PU Coated Durable Fabric, with padded back section for comfortable carry   ___ Front Organizer compartments for pens, keys, and cell phone   ___ Age Range Description: Adult; Strap Type: Cross-Body; Warranty Description: Warranty: 1 Year Warranty Against Manufacturing Defects.; Pattern Name: Solid; Closure Type: Zipper; Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket   ___",B078JVT384,"Lock Type    Butterfly lock is the lock type for this backpack. This lock provides enhanced security.___his backpack consists of 2 compartments. Therefore, you can carry all your essentials without any worries.___This backpack comes with versatile usage facility. This backpack can also be used for carrying papers, documents, bottles, etc.___",Cosmus 
175,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo0NjY4MTg4MDcwNDg1MDE4OjE2NzU0MTU0MTQ6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_134_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415414%26sprefix%3Dba%252Caps%252C283%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS," Made with strong and premium 450D Polyester  ___ Max padded 15.4"" Laptop compartment  ___ Cool and stylish looks  ___ Unique front quick access mesh pockets  ___ Large front pocket for extra convenience  ___",B0BP1QM6W5,,Backpack International Pvt Ltd 
176,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozODIzMzAyMzQ0Mjk0MzMwOjE2NzU0MTU0MTg6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_129_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415418%26sprefix%3Dba%252Caps%252C283%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS," Laptop Compatibility: Yes, Laptop size: 15.6 inches  ___ Outer Material: Polyester, Color: Black  ___ Water Resistance: Water resistant  ___ Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)  ___ Warranty type: Manufacturer; 12 months warranty against manufacturing defects  ___",B01LXNNFDF,"Ergonomically   Designed   The Laptop Bag by Urban Tribe is a   well structured and ergonomically designed. It is has spacious compartments   as well as an anti-clutter mobile phone charging compartment. The bag is very   handy and provides comfort to the user. Carry it in style.___Extra   Charging Compartment   The bag has a separate mobile   phone charging compartment to give you an anti-clutter experience while you   charge your phone.___Spacious   Compartment    The bag has a spacious main   compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.___Withstand   heavy weight    The bag is made of Polyester,   making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once.___",Backpack International Pvt Ltd 
177,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozODIzMzAyMzQ0Mjk0MzMwOjE2NzU0MTU0MTg6c3BfYXRmX25leHQ6MjAwODIzOTcyMTM4OTg6OjA6Og&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_130_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415418%26sprefix%3Dba%252Caps%252C283%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1," KEY FEATURES - Black Colour Laptop Backpack for Men and Women for Stylish Office use as well as for Trendy College students. Huge compartment size that can fit upto a 15.6 inch Laptop with ease. Multiple pockets for other accessories.   ___ Charging On the Go - Now charge your phone on the go while travelling without the hassle of holding the bulky power bank in your pocket or in your hand. Simple Connect your Powerbank to the wire inside the Bag and leave it in the bag. When you want to charge your phone, just connect your phone charger to the bag and your phone will start charging. IMPORTANT NOTE: We do NOT provide Free Portable Charger with the Bag   ___ Anti Theft Design - This backpack by Fur Jaden has anti theft design where zipper of the main pocket is hidden at the back. No thief, intruder or robber can find a way to open the backpack, making this totally theft proof. There are secret pockets on the shoulder strap and on the sides of the bag allowing us to keep travel documents, boarding pass, credit cards, mobile phone, earphones etc.   ___ Essence of Fur Jaden - We craft signature Laptop Backpacks and Casual Backpacks that are young, vibrant and fashionable, and yet a celebration of timeless style, luxe and sophistication. We strive to make thoughtful designs that are high on aesthetics as well as on utility and functionality.; 100% Genuine NORTHZONE Men products, 10 days No Question asked replacement guarantee from the date of delivery   ___ Age Range Description: Adult; Color Name: Grey; Lining Description: Polyester; Pattern Name: Solid; Material Type: Polyester   ___",B0BH8S9QGH,,NA
178,https://www.amazon.in//Isle-Locada-Hidesign-Womens-Sling/dp/B07SYJL1P7/ref=sr_1_131?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-131,NA,B07SYJL1P7,,NA
179,https://www.amazon.in//Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y5S6C2P/ref=sr_1_132?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-132,NA,B08Y5S6C2P,,NA
180,https://www.amazon.in//SHAMRIZ-Sling-Adjustable-handbag-bag/dp/B0BH141C7H/ref=sr_1_133?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-133,NA,B0BH141C7H,,NA
181,https://www.amazon.in//ASTRID-Blue-Textured-Cotton-Pouch/dp/B08W431L94/ref=sr_1_134?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-134,NA,B08W431L94,,NA
182,https://www.amazon.in//Rabbit-Caramello-Backpack-Multi-Function-Waterproof/dp/B07FHXNPCH/ref=sr_1_135?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-135, High-Quality Water Resistant Material: Made of Strong Oxford Fabric with its reinforced shoulder straps will guarantee for long-term use.   ___ Multi-Function: It is not just a Diaper Bag. It so trendy and fashionable that it can be used as Backpack for regular use. It can easily accommodate 15-inch laptop with all accessories.   ___ Large Capacity: Comes with more than 9 Pockets it has a large capacity to hold everything that your little one needed for their daily use.; Insulated Pockets: Caramello Delight Diaper bag comes with Insulated Pockets to keep baby’s food at a perfect temperature for hours.   ___ Comes with Changing Mat: Caramello Delight Diaper Bags comes with Changing Mat which becomes handy for mother when needed for diaper changing for the little one.; Closure Type: Zipper; Age Range Description: Adult   ___ Pattern Name: Solid; Strap Type: Adjustable   ___,B07FHXNPCH,,NA
183,https://www.amazon.in//Realer-Leather-Satchel-Handbags-Shoulder/dp/B0BRZT6M14/ref=sr_1_136?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-136,NA,B0BRZT6M14,,NA
184,https://www.amazon.in//HP-Backpack-Laptop-Chromebook-1D0M4PA/dp/B08HC5S2HD/ref=sr_1_137?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-137,NA,B08HC5S2HD,,NA
185,https://www.amazon.in//Gear-Classic-Leather-Backpack-LBPCLSLTH0101/dp/B07G4D13LB/ref=sr_1_138?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-138,NA,B07G4D13LB,,NA
186,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozODIzMzAyMzQ0Mjk0MzMwOjE2NzU0MTU0MTg6c3BfbXRmOjIwMDIxMTk5MDEwODA2OjowOjo&url=%2FCOSMUS-Polyester-Black-Laptop-Backpack%2Fdp%2FB01FU4B9JG%2Fref%3Dsr_1_139_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415418%26sprefix%3Dba%252Caps%252C283%26sr%3D8-139-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1, 2 Large Compartments + 2 Easy access front Pocket with organizersection & 2 mesh side pocket  ___ Made in India. Outer Fabric: Durable PU coated water resistance Polyester Fabric.  ___ Well cushioned Laptop compartment for upto 15.6 inch Laptop  ___ Weight: 780gm; Dimensions: 14 x 18 x 7 inches (WxHxD); Warranty: 1 year Warranty against manufacturing defects.  ___ Lining Description: Polyurethane; Water Resistance Level: Waterproof; Special Features: Bottle Holder; Age Range Description: Adult; Closure Type: Zipper; Pocket Description: Utility Pocket  ___,B01FU4B9JG,"Design   Featuring padded handles and shoulder straps, zipper compartments and bottle holders, this bag comes with everything you need to tackle your daily commute.___Compartments   This bag features buckle Inner Pockets, so your belongings are safe, secure and well organized inside. A mobile pocket is provided to keep your phone in case you want to go completely hands-free. One outer pocket.___Material    Polyester is widely popular on account of its durability and toughness. Made of fibres that do not wear down quickly even with daily use and it is resistant to wrinkling and shrinking. The light weight feel of the material also makes it a very in-demand material for backpacks.___",NA
187,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozODIzMzAyMzQ0Mjk0MzMwOjE2NzU0MTU0MTg6c3BfbXRmOjIwMDk3Nzk2NjI5NDk4OjowOjo&url=%2FEUME-Virgo-29Ltr-Laptop-Backpack%2Fdp%2FB08R563J3T%2Fref%3Dsr_1_140_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415418%26sprefix%3Dba%252Caps%252C283%26sr%3D8-140-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1, Colour: Black : For men and women  ___ Pattern Name: Checkered; Pocket Description: Utility Pocket; Lining Description: Polyester; Style Name: Daypack Backpacks; Age Range Description: Adult; Closure Type: Zipper  ___ Age Range Description: Adult; Style Name: Daypack Backpacks; Outer Material Type: Polyester; Lining Description: Polyester; Pocket Description: Utility Pocket; Closure Type: Zipper  ___ Water Resistance Level: Water Resistant; Warranty Description: 1; Special Features: Laptop Compartment; Compartment Description: Up To 14 Inches  ___,B08R563J3T,"Dual front pocket   EUME Virgo comprises of spacious front pocket that can accommodate your belongings efficiently. You can keep the assets that you need immediate access to, be it a diary, stationery pouch, or even a purse for change.___Accessories compartment   The bag's capacious multi-utility compartment is constructed to keep your essentials in a place like daily necessities, tech electronics accessories, headphones, books, umbrella, etc. It also has committed space for pens, phones, wallets, so you can locate them easily when necessitated.___Laptop compartment   This bag has a dedicated tech safe laptop compartment where you can store a 15.6-inch laptop or any smaller ones easily. The space is padded enough to keep the device safe. The bag also has a fully padded bottom to protect the device from any shock or damage.___Multi-utility compartment   The EUME Virgo has a vast middle compartment that can be used to carry your other utilities. While traveling you can use this compartment for carrying your clothes. It can store up to 2 day's clothes in it and still have room for your other belongings.___Padded strap   The EUME Virgo has breathable and adjustable shoulder straps that relieve the stress on the shoulder. The mess prevents pressure on the shoulder and makes your journey effortless.___Breathable mesh padded   The bag has a comfortable airflow back design with thick and soft cushioning that keeps the backside ventilated and gives you maximum back support.___Side mesh   The bag has an allocated space for keeping your bottle. It has an elastic strap that can accommodate any large or small bottle comfortably.___Loop Handle   The bag has a strong loop handle on top that makes the bag easier to hang anywhere be it bus or train. The loop is strongly sewn to the bag so that can carry the weight of the bag flawlessly and faultlessly.___",Avon Lifestyle Pvt Ltd 
188,https://www.amazon.in//Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_141?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-141," Messenger Sling Bag Dimensions – Length (Horizontal distance) - 16cm, Height - 25cm, Width - 7.5cm. small capacity but perfectly fits up to 10"" Tablet.  ___ Material: Made of Nylon Polyester Material with zipper. Its padded storage is resistant to water, dirt, so you don’t have to worry about anything.  ___ Crossbody bag Structure: A total of 4 pockets (3 zipped pockets, 1 external side pockets without zipper), adjustable shoulder strap.  ___ IDEAL APPLICATION: Use this Sling bag as a one side bag, messenger Sling bag, shoulder Sling bag, suitable for your office, college, outdoor travels, university, meeting, and business for everyday use  ___ Disclaimer: To analyze the size accurately, kindly read the dimension and check with any scale available to you before placing order.(Please Note - This Sling Bag is Small)  ___",B07PFF4RYC,,NA
189,https://www.amazon.in//F-Gear-Blow-Laptop-Backpack/dp/B078J63VRY/ref=sr_1_142?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-142,NA,B078J63VRY,,NA
190,https://www.amazon.in//Lino-Perros-Womens-Handbag-White/dp/B07L4QGTR4/ref=sr_1_143?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-143,NA,B07L4QGTR4,,NA
191,https://www.amazon.in//F-Gear-Burner-Art-Lthr-Laptop-Backpack/dp/B085QWJVCZ/ref=sr_1_144?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-144,NA,B085QWJVCZ,,NA
192,https://www.amazon.in//Isle-Coco-Hidesign-Womens-Sling/dp/B07L6N38Y3/ref=sr_1_145?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-145, Leather material Grey colored sling bag  ___ 21.5 centimeters height x 24 centimeters length x 7.5 centimeters width  ___ Zip closure with handle  ___ 1 compartment  ___ 1 year domestic warranty against manufacturing defects  ___ Do not expose to extreme heat  ___,B07L6N38Y3,,NA
193,https://www.amazon.in//SAFARI-Denim-Casual-Backpack-DAYPACKNEO15CBDNB/dp/B07NSC4SL5/ref=sr_1_146?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-146,NA,B07NSC4SL5,,NA
194,https://www.amazon.in//Storite-Leather-Laptop-Bag-inch/dp/B081GQJLD2/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-147,NA,B081GQJLD2,,NA
195,https://www.amazon.in//Amazon-Brand-Backpack-15-6-inch-Laptops/dp/B076QFBFRG/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1675415418&sprefix=ba%2Caps%2C283&sr=8-148," Generous overall size of 32 x 15 x 44 cm (LxBxH)  ___ 2 compartments, including a padded laptop compartment ideal for carrying laptops up to 15.6 inches  ___ Bottle pockets on both sides for storing bottles, earphones, tickets and other smaller items  ___ Made with wear-resistant Polyester material for a longer life  ___ Reflectors on backpack promote visibility at night when on the road  ___",B076QFBFRG,,NA
196,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozODIzMzAyMzQ0Mjk0MzMwOjE2NzU0MTU0MTg6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_149_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415418%26sprefix%3Dba%252Caps%252C283%26sr%3D8-149-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1," Care Instructions: Hand Wash Only  ___ Large multi-compartment backpack with a padded sleeve for laptops, Holds up to 15 inches Laptop   ___ Water Resistance PU Coated Durable Fabric, with padded back section for comfortable carry   ___ Front Organizer compartments for pens, keys, and cell phone   ___ Age Range Description: Adult; Strap Type: Cross-Body; Warranty Description: Warranty: 1 Year Warranty Against Manufacturing Defects.; Pattern Name: Solid; Closure Type: Zipper; Water Resistance Level: Water Resistant; Pocket Description: Utility Pocket   ___",B078JVT384,"Lock Type    Butterfly lock is the lock type for this backpack. This lock provides enhanced security.___his backpack consists of 2 compartments. Therefore, you can carry all your essentials without any worries.___This backpack comes with versatile usage facility. This backpack can also be used for carrying papers, documents, bottles, etc.___",Cosmus 
197,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozODIzMzAyMzQ0Mjk0MzMwOjE2NzU0MTU0MTg6c3BfYnRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_150_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415418%26sprefix%3Dba%252Caps%252C283%26sr%3D8-150-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,NA,B0BP1QM6W5,NA,NA
198,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MDA5NDU0NzQ3MjA3OTc6MTY3NTQxNTQyMTpzcF9hdGZfbmV4dDoyMDEwNDE0MDI2MzY5ODo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_145_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415421%26sprefix%3Dba%252Caps%252C283%26sr%3D8-145-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS," Laptop Compatibility: Yes, Laptop size: 15.6 inches  ___ Outer Material: Polyester, Color: Black  ___ Water Resistance: Water resistant  ___ Dimensions: 33 cms x 17.5 cms x 47 cms (LxWxH)  ___ Warranty type: Manufacturer; 12 months warranty against manufacturing defects  ___",B01LXNNFDF,"Ergonomically   Designed   The Laptop Bag by Urban Tribe is a   well structured and ergonomically designed. It is has spacious compartments   as well as an anti-clutter mobile phone charging compartment. The bag is very   handy and provides comfort to the user. Carry it in style.___Extra   Charging Compartment   The bag has a separate mobile   phone charging compartment to give you an anti-clutter experience while you   charge your phone.___Spacious   Compartment    The bag has a spacious main   compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.___Withstand   heavy weight    The bag is made of Polyester,   making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once.___",Backpack International Pvt Ltd 
199,https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo2MDA5NDU0NzQ3MjA3OTc6MTY3NTQxNTQyMTpzcF9hdGZfbmV4dDoyMDA4MjM5NzIxMzg5ODo6MDo6&url=%2FNORTH-ZONE-backpack-INVALID-DATA_grey%2Fdp%2FB0BH8S9QGH%2Fref%3Dsr_1_146_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675415421%26sprefix%3Dba%252Caps%252C283%26sr%3D8-146-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,NA,B0BH8S9QGH,NA,NA
200,https://www.amazon.in//Lavie-Malgana-Womens-Tote-Black/dp/B07PKHC72N/ref=sr_1_147?crid=2M096C61O4MLT&keywords=bags&qid=1675415421&sprefix=ba%2Caps%2C283&sr=8-147,NA,B07PKHC72N,NA,NA
201,https://www.amazon.in//VIP-Endura-Puller-Brown-Duffle/dp/B0B527KJQZ/ref=sr_1_148?crid=2M096C61O4MLT&keywords=bags&qid=1675415421&sprefix=ba%2Caps%2C283&sr=8-148,NA,B0B527KJQZ,NA,NA
202,https://www.amazon.in//Veneer-Business-Briefcase-Resistant-Messenger/dp/B08Z619V6Z/ref=sr_1_149?crid=2M096C61O4MLT&keywords=bags&qid=1675415421&sprefix=ba%2Caps%2C283&sr=8-149," Multi-Compartment Organizer: The men laptop briefcase includes external 2 pouches & 2 pen slots and inside several slots in front large pocket with Velcro closure under flap over, storage pen holders, documents, binder, power cords, mouse; 1 main zipper Pocket with foam padded sleeve fits most 15 15. 6 inch Laptop notebooks MacBook Ultrabook Chromebook; back invisible zipper pocket for your valuables  ___ Durable Material: This computer laptop bag is made of high quality water resistant durable synthetic Leather with smooth metal zipper and durable metal hook of strap;Stylish and functional,this is a nice gift idea for Mothers day ,Fathers day from daughter son  ___ Easy Carrying: Men's laptop messenger bag comes with a flat pass-through strap along the back, which allows the men briefcase bag to securely slip over the handle of any rolling luggage for hands-free transport; ?Daily Usage?The briefcase is water resistant and antitheft.Office bag with metal hooks and metal double zippers keep long lasting for men/women.Great for business/school/gym/travel.  ___ Comfort & Convenience: Dual sturdy wrapped bale handles for comfortable use, detachable adjustable PU padding shoulder strap inside the bag can easily convert your computer briefcase bag to a single-shoulder bag which bring you convenience in different occasion; Inner Material Type: Nylon  ___ Department Name: Unisex-Adult; Age Range Description: Adult; Occasion Type: Casual  ___",B08Z619V6Z,,NA
203,https://www.amazon.in//Storite-Leather-Laptop-Bag-inch/dp/B081GQJLD2/ref=sr_1_150?crid=2M096C61O4MLT&keywords=bags&qid=1675415421&sprefix=ba%2Caps%2C283&sr=8-150,NA,B081GQJLD2,,NA
204,https://www.amazon.in//Zipline-Synthetic-Executive-Briefcase-compartments/dp/B0BL3G2JKV/ref=sr_1_151?crid=2M096C61O4MLT&keywords=bags&qid=1675415421&sprefix=ba%2Caps%2C283&sr=8-151,NA,B0BL3G2JKV,NA,NA
205,https://www.amazon.in//ADISA-SL5038-women-girls-sling/dp/B08Q4FHQLN/ref=sr_1_152?crid=2M096C61O4MLT&keywords=bags&qid=1675415421&sprefix=ba%2Caps%2C283&sr=8-152,NA,B08Q4FHQLN,NA,NA
206,https://www.amazon.in//American-Tourister-Polypropylene-LG4-08/dp/B0BB2LX7LW/ref=sr_1_153?crid=2M096C61O4MLT&keywords=bags&qid=1675415421&sprefix=ba%2Caps%2C283&sr=8-153,NA,B0BB2LX7LW,,NA
207,https://www.amazon.in//TRAWOC-Backpack-Trekking-Rucksack-Warranty/dp/B0847PGZZM/ref=sr_1_154?crid=2M096C61O4MLT&keywords=bags&qid=1675415421&sprefix=ba%2Caps%2C283&sr=8-154,NA,B0847PGZZM,NA,NA
